db92c6f51cab80280e436cf783068cedd8ff770b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/COPYRIGHT,3409,
5f5681cff238316510bdb3a50b364b9aa42c215b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/LICENSE,41,
62b1abfd1375b976b21b1d295de1f84e5345d2eb,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/README.txt,47,
813c59fe7dcb9ec19b913d542e0284c406c56843,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/THIRDPARTYLICENSEREADME-JAVAFX.txt,125105,
ee675f710567988f52b32aace0fa80d895b15b18,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/THIRDPARTYLICENSEREADME.txt,176976,
f38d828c2ef5f40e6e789d0658bb3ec63752d9d3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/Welcome.html,983,
98f1dbe71b78b59e1649d22ad9ef0d009ac7fc0b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/JAWTAccessBridge-32.dll,15272,
3bea7765680971796129ca9836493efa50ec3af0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/JAWTAccessBridge.dll,15272,
771f00fc828057d49258f98a20ae9c0a1436eab3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/JavaAccessBridge-32.dll,124840,
f53c7c2e424cc435f6958e84a420a526e412713b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/JavaAccessBridge.dll,124328,
e36194b30336d26e4b3bdd7c1cd80293711eabf6,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/JdbcOdbc.dll,45992,
d0efc6b54eb9140b2b48990cc1023edb47027ca5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/WindowsAccessBridge-32.dll,96168,
035e9db35f5bbf38a436087dc18918eb7d9e7fbe,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/WindowsAccessBridge.dll,94632,
a6bec3ec611dd5938dbdfb34d0f7d83a38880f03,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/awt.dll,1173416,
578914ddb7707f0ee3ae0cafbb89ac4d031863c4,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/axbridge.dll,153000,
32e2cdace77b687254f3726fc0c4d49530670e12,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/client/Xusage.txt,1447,
b8bc6fcde49fb18ee5207b6a1e777e0c09ca7752,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/client/jvm.dll,3565480,
ecb669073d7f2919cb4659ca2b2adccb45534ecb,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/dcpr.dll,142248,
4264517a6010f59aa44140655179e780194a24e5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/decora-sse.dll,62888,
3b0c35005c0f8224c497d99ef55fb6d6ba9a5f2a,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/deploy.dll,370600,
b6f3d81e7376ad1f7323f3671b6cf0e8d50aded3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/dt_shmem.dll,25512,
31d5c614331ccc731367fd4fd758d633da341b77,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/dt_socket.dll,21928,
2360ec5e427e027ae44d6802191287ca400815f3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/dtplugin/deployJava1.dll,800168,
6c817df11465173fec0ef1604657cfa5cb2ec873,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/dtplugin/npdeployJava1.dll,877480,
a20dec9ab514ac41f775924817bb692c4a41b288,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/eula.dll,108968,
70a445277c97d66ecbed9d070cb7d7fe8991a584,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/fontmanager.dll,221096,
41a15606e082fa515e43d0af8972270fe5cf9812,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/fxplugins.dll,156584,
25ac34eabf75f2668d0a380f49b5d5b01e4e0540,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/glass.dll,159656,
f9068e3923115283d20ec5337dec25e5ec28c47f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/glib-lite.dll,408488,
6b280478680bb171eedbb978d4b59804308a3b24,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/gstreamer-lite.dll,505768,
55754f76654d73ac8bad64849de43c006a83977c,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/hprof.dll,132520,
facaa9850f6e71d606a0d4f513108b709c128da8,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/installer.dll,207776,
bd5c440de3ef415b4de12cc6662bf3e3a688f012,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/instrument.dll,115112,
9d28bd320c081e7cf9fbd26e8bcff40a96a668b0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/j2pcsc.dll,16296,
c661da4d3073be53b504081bd3226b8ec6801bd4,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/j2pkcs11.dll,51112,
a68006eb97c8939235b82834d5f753585861eedf,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jaas_nt.dll,19880,
bde8254c7d415cdc1624690f604a9db6d59c08ee,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jabswitch.exe,48040,
467037175d72c2ededa3d756e00c56a4607e5967,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/java-rmi.exe,15784,
c486564610b38e8032978da643662d2e86ff1d9f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/java.dll,120232,
9afc34a73a80ab68c5cf1440735c35fbc086de18,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/java.exe,174504,
bd666b9d91e3de26742cbc7957bef8e9cacab3ba,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/java_crw_demo.dll,23976,
326aeac27e5413c73ee971852ee006cf76672088,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javacpl.cpl,145408,
a7e300b7020d3928dc6a89221719d802ed0bb28e,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javacpl.exe,66984,
b2cfb2ee998e84c44aad2bfd6bca25990b430e29,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javafx-font.dll,243112,
c183b260c8e6dbb2ad458babc3d43ba37e35607b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javafx-iio.dll,188328,
899a2f1710cde513e4606d1c06e63e2f703b3892,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javaw.exe,175016,
1d5e399b6dbec1f9f88350cf7dfe9587705cfbb8,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/javaws.exe,264616,
c0b171743566de5c83cb961487b3ab3af4b162b9,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jawt.dll,14248,
d7882dec3026c6e49d65ad175d84fbac3778f131,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jdwp.dll,164776,
ec011d52bee95ea7ef3dfe9dbb51d56746e726f3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jfr.dll,20392,
22b91510363ecb4104a1ba2f5f7fcfb59f207bff,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jfxmedia.dll,110504,
67242111fe85e0bae0ba3cad6ad0f200819edb41,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jfxwebkit.dll,11893160,
7636027cb1cfe12547439f04e84f9159bc071bfe,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jli.dll,142760,
0adea80e6fabfed0130db018909f7b64d0a0af5f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jp2iexp.dll,201640,
49ee5a90be253fba8ef4b454aa780d5d2eab5816,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jp2launcher.exe,52648,
cd5f9ae8de3f85f4ea6b466500376e76bbac3928,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jp2native.dll,16808,
80f2beee9c803fa93f9244579a6aa444ccc7950f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jp2ssv.dll,171944,
59d46a684ccb003d0f8839c1c3e3b392a3653b2e,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpeg.dll,145832,
3c94232c353c177abdc2c8595e0ce1195cc602e5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpicom.dll,93608,
97a4604e2ecb5f3523cd4f405f24c8613aaa6438,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpiexp.dll,156072,
15c73d631b594726213657e890a62b0942128cb5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpinscp.dll,103848,
e9bbccdbf7bbb7e3cc1f80418ea3da6673de8199,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpioji.dll,69032,
7d4b240c32116d2283bebee216f9020c62550dd6,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jpishare.dll,141736,
7e2f445eb9ba7411f2673f17898f8126bd140eeb,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jqs.exe,182696,
c38744786fb1a6b3a9b10ca4c6157c602d67073d,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jsdt.dll,16808,
89455ec4eaafb1c9f3808e7faba4dac67b051887,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jsound.dll,30632,
6788bb25b538bc11128efd31b065a4bde2c4fa20,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/jsoundds.dll,27560,
1c479ca082f4a12f682c580828205748b6323de0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/kcms.dll,178088,
0e516a47244144e6f881878ab018d695806b9be3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/keytool.exe,15784,
71cc7351154b86b2b7d571e953fc48b00a6ac132,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/kinit.exe,15784,
5171d6311cb8f4503bc1d775aeaa57197ff92b45,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/klist.exe,15784,
90b407f41590b4b067e13a52bd6fc1e77e1263ec,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/ktab.exe,15784,
2387a88b963a3dde445034144fcb3f007f886511,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/libxml2.dll,504232,
cf8aa3f906d5afc514c31adcfe21222f4d2f1381,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/libxslt.dll,164776,
3fdcb3e26c1366dc3d3667eab4e6b3cfc8bca0c3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/management.dll,31656,
854d6a2bb91db3062091573dfc2b5a66c5ae1ae3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/mlib_image.dll,573864,
3e82b1aeace3a21d8b38ff5f6c1c2d8269da4507,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/msvcr100.dll,773968,
04285f0114b3d9e2abff81e6b03762cc3e1ad11c,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/net.dll,75688,
ce7b3055ca6304c184643f5f3fe3b4bfebcabcc0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/nio.dll,50088,
4538468802a3f67b634b9df7103498c5439da29a,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/npjpi170_51.dll,223144,
cf428c630fb8d2fe539c27cea9135d6b209e7c78,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/npoji610.dll,220584,
9e6a6b44514061323768ca99d4823fa25ba40858,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/npt.dll,17832,
5b8beeeace9edd2547c9523ce6e514279d46836c,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/orbd.exe,15784,
d93a1a924420040fb5c916af907a88d9f4d77b36,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/pack200.exe,15784,
3e82b1aeace3a21d8b38ff5f6c1c2d8269da4507,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/plugin2/msvcr100.dll,773968,
38707fcb720db7ef24af181a66b064c869ffca7f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/plugin2/npjp2.dll,163752,
7da7279735ef7f8ea0a08bacf6a6d6673d08d657,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/policytool.exe,15784,
ddfbc19be9e60fd40c077eca2620728c720132f0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/prism-d3d.dll,44968,
5eb373de33491f4f43c8a6ac6abd67cab3d51436,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/rmid.exe,15784,
f92898262ec3f9649446c9b052c472e2423c0117,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/rmiregistry.exe,15784,
6e40e9ca096fb57d9195b87156bbadf773c845f3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/servertool.exe,15784,
b2947fd042984c731e4c640f40cfaa3d254adb00,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/splashscreen.dll,196520,
c497c46e514d33746243c81db57230ae624249bc,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/ssv.dll,462760,
cc0a1a7011be4187f33ffb7298c4a44cadf68567,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/ssvagent.exe,49064,
59982a505b8c9e4e7581503f20c74a1f85bd64d9,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/sunec.dll,123816,
ce762a6f7c8c88fad6c64ebfeec8f619a5092302,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/sunmscapi.dll,25512,
34a58767e225edbfc34b205c2f46da51d94162f7,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/t2k.dll,192936,
d2999f21f8e2ab53b40509b04ce1676bcfcac6bc,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/tnameserv.exe,16296,
6eca8f43a31ecc40d3990e0c6505c68d677d8e64,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/unpack.dll,58280,
9db7ca307fccf36a788be2ad5975de0099519387,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/unpack200.exe,146344,
d5ec5e786e1e8d4fe3be66e4ac5fb704c8cb6b3f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/verify.dll,39848,
521d7ed0b5b65a62c3528f5d94d2b0a40a52fa9b,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/w2k_lsa_auth.dll,21416,
a67ee545ad333babefeb6525c58e59577cb1f8df,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/wsdetect.dll,163240,
5953a853bbbcaf9d1be80c41b4bc8c699e2f1e68,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/bin/zip.dll,66984,
7217be09feb9793fcecce5df40e209955d29ccf7,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/accessibility.properties,155,
107c2f0064fbd376bdd12f3f75f2c161da0b91f8,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/alt-rt.jar,172765,
772ebba6c0698b295d412e1e4dd28ffc5c82d650,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/calendars.properties,1232,
774c554086ccada68b8d58bbae9fc138b3f137ff,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/charsets.jar,3556391,
68c789bb561c5f9c64a430241140e592c2b5a77e,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/classlist,75075,
db3ba20a9b6aecadc6d8cd8eb62fb7fb5ee03a29,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/cmm/CIEXYZ.pf,51236,
e31a4a777cde70c4a40e2c4e8d13c2267417e697,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/cmm/GRAY.pf,632,
eadae048db88848b32c08ef255a07a2f427d6a85,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/cmm/LINEAR_RGB.pf,1044,
1c49e0bb913ff39b40b1b97a2582271e35851daa,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/cmm/PYCC.pf,274474,
7f9d18d097d1bcccb32e6d5743ac4af593170b6f,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/cmm/sRGB.pf,3144,
894935256763fb0930dcb662bba3e3bcaf31c303,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/content-types.properties,5548,
e3ab3a68a718eebcbf0e0d4ac099df009f372b43,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/currency.data,4200,
e599546ee7744790eaf19e850291ad49b90006e5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy.jar,4585746,
d5a7546190e8c222b8d806abf5fdafd105feea57,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/ffjcext.zip,18636,
fbb5e47a704a5ff7ee04544112afe211df5d8336,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/jqs/jqs.conf,40814,
3ef770cc55593ad5875883820df7a7db837a9476,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/jqs/jqsmessages.properties,1720,
408b2a81f4f7c4acf0f0ae75d05470b6f0350d93,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages.properties,2860,
8faae6af9434eef80545a6fb3201a1b28b6ec92d,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_de.properties,3306,
80c556df3915a95e946135da41143eab41b8df16,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_es.properties,3600,
090eb761c80f65a97f5629f1ccd5aff2e02f2775,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_fr.properties,3409,
b717ec1b452e4b7d865a133b4e112bbaa6471814,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_it.properties,3223,
4152dcca99127766f593cacfe0ab67c88fedf617,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_ja.properties,6349,
ae0549f1e2582ddab25577f15dd3ccbfcb4985ee,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_ko.properties,5719,
ebe58db31c3d1d9b2b4dc4a38eb44f02e9a359a8,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_pt_BR.properties,3348,
e56e520fc4f7d8b2e6f73ee069589325b36ad082,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_sv.properties,3409,
40ea550461d8a7e4f2f99d050edf3156354cd499,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_zh_CN.properties,4072,
d7d9365153afd340114c916ac0c55de32d8654b9,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_zh_HK.properties,3752,
d7d9365153afd340114c916ac0c55de32d8654b9,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/messages_zh_TW.properties,3752,
45754f384c84298bf4e7b6809fe46b9266821342,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/deploy/splash.gif,13959,
fe8357d47d2536c8227a45d7bf848a457b66d123,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/access-bridge-32.jar,84216,
dc5dbd411da3e9e8b800d514e4fecf3482892bed,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/access-bridge.jar,84201,
174539a1f925d469362cc27c936df06eba3cd154,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/dnsns.jar,8934,
5028052e38968abdd5f4f6624d8546d920486ced,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/jaccess.jar,43594,
4c9ec9a826ff1e432b613c373c89a9c38afcb4bf,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/localedata.jar,1014713,
af1212b8ebbb19d7005588d3158f6077dcb59dc3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/meta-index,829,
b860145e4275f7684bd3515197132e2772dd45a4,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/sunec.jar,15941,
71592dc97371accbb1d7185d4518c5bc4322d75c,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/sunjce_provider.jar,198101,
750ac5f8fd207cb854a5589b543b1c9a3b71fef0,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/sunmscapi.jar,30695,
e6b57fbbf8a6ee90ffa84c64ba25492189c7363e,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/sunpkcs11.jar,237244,
40f78cb18ee2f7cf701fd5fd04bda9080db79e76,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/ext/zipfs.jar,68762,
c80f1cf90f0155f74355940aaf193b8e87bf82cf,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/flavormap.properties,3928,
c9dda5891abf63fa47de6639a0fef3d8900b002c,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fontconfig.bfc,3670,
a2acd2363dfe9cb175138573c2d4208a99dec401,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fontconfig.properties.src,10479,
8073c35e82c2304b48c002058226157c7addef33,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaBrightDemiBold.ttf,75144,
bae8c67bd534377acf9055b6e0df9a938ef10a86,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaBrightDemiItalic.ttf,75124,
c26afa3bc6ecb565f72c17a258393c97408c305e,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaBrightItalic.ttf,80856,
79738f19db439ab62f46c4f424b259b75f82c2a1,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaBrightRegular.ttf,344908,
a15910e1d680cb8bf34d99b162baf27d257625de,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaSansDemiBold.ttf,317896,
4cabe6e7643b0fd1cf36611f23f74d9d6ac6f871,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaSansRegular.ttf,698236,
ac66d4f2b178042c1d10c1ada2df053ca234d2ca,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaTypewriterBold.ttf,234068,
029518422f6a6b12ca372acd0575d2a2b749418a,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/fonts/LucidaTypewriterRegular.ttf,242700,
bf4272a795089b76c1a423748a5c755a852cabd3,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/i386/jvm.cfg,686,
77ce9250b99727e3c1b4f4501536ccbcc0f58f13,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/images/cursors/cursors.properties,1280,
64c265d3e9f3f1d8e9486b0c6562beb6249452e5,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/images/cursors/invalid32x32.gif,153,
8a47b47f9a7c5d1961acbd18bf5da2a7c42d4212,DELETE,executable,jreproduct/org.testeditor.feature/win32-x86/jre/lib/images/cursors/win32_CopyDrop32x32.gif,165,
